,mRNA_name,mRNA_score,mRNA_label
14873,TSR3,0.999139666557312,0.0
14874,CDK11B,0.9991394281387329,0.0
14875,ADRM1,0.9991394281387329,0.0
14876,DNM1,0.9991389513015747,0.0
14877,ARHGAP23,0.9991389513015747,0.0
14878,COG6,0.9991389513015747,0.0
14879,LRRFIP2,0.9991387128829956,0.0
14880,NUP205,0.999138593673706,0.0
14881,PRPF18,0.999138355255127,0.0
14882,PRMT8,0.999138355255127,0.0
14883,LCE1C,0.9991382360458374,0.0
14884,PLK2,0.9991382360458374,0.0
14885,SULT1C4,0.9991381168365479,0.0
14886,TCERG1,0.9991379976272583,0.0
14887,MPV17,0.9991378784179688,0.0
14888,GSS,0.9991378784179688,0.0
14889,TOX4,0.9991377592086792,0.0
14890,GAST,0.9991376399993896,0.0
14891,TUBG1,0.9991376399993896,0.0
14892,FANCI,0.9991375207901001,0.0
14893,C19orf73,0.9991375207901001,0.0
14894,CENPL,0.9991374015808105,1.0
14895,SAP130,0.9991371035575867,0.0
14896,FBLL1,0.9991369843482971,0.0
14897,GAB2,0.9991369843482971,0.0
14898,GPRIN2,0.9991368651390076,0.0
14899,ZIC4,0.9991368651390076,0.0
14900,UBE2U,0.9991368651390076,0.0
14901,SYT5,0.999136745929718,0.0
14902,CHP2,0.9991360306739807,0.0
14903,TGIF2LX,0.9991359114646912,0.0
14904,FOXI3,0.9991359114646912,0.0
14905,TTC5,0.9991359114646912,0.0
14906,PHOX2B,0.9991357922554016,0.0
14907,DSCAML1,0.9991357922554016,0.0
14908,KLHL38,0.9991357922554016,0.0
14909,GFRA3,0.999135434627533,0.0
14910,SPP1,0.9991353154182434,1.0
14911,TCF15,0.9991353154182434,0.0
14912,AP006621.6,0.9991353154182434,0.0
14913,TFG,0.9991349577903748,0.0
14914,GGNBP2,0.9991347193717957,0.0
14915,FAIM,0.9991347193717957,0.0
14916,POFUT1,0.9991346001625061,0.0
14917,ZNF324,0.9991346001625061,0.0
14918,CERKL,0.9991346001625061,0.0
14919,MAP3K10,0.999134361743927,0.0
14920,ILDR2,0.999134361743927,0.0
14921,EXD2,0.999134361743927,0.0
14922,ALDH3A1,0.9991342425346375,0.0
14923,SSRP1,0.9991341233253479,0.0
14924,CYP2J2,0.9991341233253479,0.0
14925,G6PD,0.9991337656974792,1.0
14926,LRRC29,0.9991336464881897,0.0
14927,FAM124B,0.9991336464881897,0.0
14928,RPF1,0.9991335272789001,0.0
14929,CASP4,0.9991334080696106,0.0
14930,AC008397.1,0.9991334080696106,0.0
14931,PDZD9,0.9991334080696106,0.0
14932,FGF14,0.999133288860321,0.0
14933,CLN5,0.999133288860321,0.0
14934,SLC25A22,0.999133288860321,0.0
14935,H3-2,0.9991331696510315,0.0
14936,KANSL2,0.9991328120231628,0.0
14937,RPS19,0.9991328120231628,0.0
14938,RHOG,0.9991325736045837,0.0
14939,PCED1B,0.9991324543952942,0.0
14940,DUSP15,0.9991324543952942,0.0
14941,SHROOM1,0.9991323351860046,0.0
14942,CIB3,0.9991323351860046,0.0
14943,FAM241B,0.9991322159767151,0.0
14944,GRIP1,0.9991322159767151,0.0
14945,LNP1,0.9991322159767151,0.0
14946,SEM1,0.9991320967674255,0.0
14947,RRM2,0.9991320967674255,1.0
14948,FCGR3A,0.999131977558136,0.0
14949,SUGT1,0.9991318583488464,0.0
14950,SPINK8,0.9991318583488464,0.0
14951,ZNF678,0.9991318583488464,0.0
14952,CKAP2,0.9991318583488464,0.0
14953,SMPX,0.9991317391395569,0.0
14954,NRG3,0.9991317391395569,0.0
14955,TP53TG5,0.9991313815116882,0.0
14956,PSMC2,0.9991313815116882,0.0
14957,LRRK1,0.9991312623023987,0.0
14958,PEX11B,0.9991312623023987,0.0
14959,ETV5,0.9991312623023987,0.0
14960,BPIFA1,0.9991311430931091,0.0
14961,RABL3,0.9991310238838196,0.0
14962,TPSB2,0.9991310238838196,0.0
14963,IL17RB,0.9991310238838196,0.0
14964,ROPN1B,0.99913090467453,0.0
14965,CASP9,0.99913090467453,0.0
14966,OR2G6,0.9991307854652405,0.0
14967,ODF2L,0.9991306662559509,0.0
14968,POLR3C,0.9991306662559509,0.0
14969,RPE,0.9991305470466614,0.0
14970,ABCA13,0.9991305470466614,0.0
14971,SULT1C3,0.9991301894187927,0.0
14972,LY75,0.9991300702095032,0.0
14973,RXFP2,0.9991300702095032,0.0
14974,CLEC2L,0.9991299510002136,0.0
14975,TRIM11,0.9991298317909241,0.0
14976,EXO5,0.9991298317909241,0.0
14977,ESRP2,0.9991298317909241,0.0
14978,SPRY3,0.9991297125816345,0.0
14979,UGT1A3,0.9991297125816345,0.0
14980,NDUFA3,0.9991297125816345,0.0
14981,DHX37,0.999129593372345,0.0
14982,POP7,0.9991288781166077,0.0
14983,KCNMB3,0.9991288781166077,0.0
14984,ATPSCKMT,0.9991286396980286,0.0
14985,TMSB15A,0.999128520488739,0.0
14986,URM1,0.999128520488739,0.0
14987,HMBS,0.999128520488739,0.0
14988,SNX27,0.9991281628608704,0.0
14989,CKAP2L,0.9991281628608704,0.0
14990,CDH15,0.9991281628608704,0.0
14991,LHFPL5,0.9991281628608704,0.0
14992,MTA2,0.9991278052330017,0.0
14993,UGT2B28,0.9991276860237122,0.0
14994,GRK7,0.9991275668144226,0.0
14995,RNF111,0.9991273283958435,0.0
14996,SLC17A1,0.9991273283958435,0.0
14997,PGD,0.999127209186554,0.0
14998,GPR143,0.999127209186554,0.0
14999,H2AC16,0.9991270899772644,0.0
15000,CHCHD1,0.9991268515586853,0.0
15001,UBA5,0.9991268515586853,0.0
15002,FRMD4B,0.9991264939308167,0.0
15003,TH,0.9991264939308167,0.0
15004,RPN1,0.9991262555122375,0.0
15005,AKAP8,0.9991262555122375,0.0
15006,ZDHHC11B,0.9991262555122375,0.0
15007,TIGD6,0.9991262555122375,0.0
15008,CD8A,0.999126136302948,0.0
15009,VPS33A,0.999126136302948,0.0
15010,PROSER1,0.9991260170936584,0.0
15011,CMSS1,0.9991258978843689,0.0
15012,AURKB,0.9991258978843689,0.0
15013,H3C1,0.9991256594657898,0.0
15014,FBXO43,0.9991256594657898,0.0
15015,ADGRG5,0.9991255402565002,0.0
15016,VIPAS39,0.9991254210472107,0.0
15017,NEFL,0.9991251826286316,0.0
15018,SCAND1,0.999125063419342,0.0
15019,SNTG2,0.999125063419342,0.0
15020,DNAI4,0.9991249442100525,0.0
15021,LTV1,0.9991249442100525,0.0
15022,RPS17,0.9991249442100525,0.0
15023,WDR64,0.9991245865821838,0.0
15024,LHFPL2,0.9991244673728943,0.0
15025,FASTKD1,0.9991244673728943,0.0
15026,FAM83A,0.9991243481636047,0.0
15027,HAVCR2,0.9991242289543152,0.0
15028,CEP63,0.9991239905357361,0.0
15029,TRAT1,0.9991239905357361,0.0
15030,IKZF3,0.9991238713264465,0.0
15031,DRG1,0.9991236329078674,0.0
15032,PNKP,0.9991235136985779,0.0
15033,PATL2,0.9991232752799988,0.0
15034,ALDH18A1,0.9991231560707092,0.0
15035,BRDT,0.9991231560707092,0.0
15036,PDCD5,0.9991231560707092,0.0
15037,ODR4,0.9991229176521301,0.0
15038,DENND2B,0.9991227984428406,0.0
15039,CNTN6,0.9991227984428406,0.0
15040,WDR92,0.999122679233551,0.0
15041,ZFP36L1,0.999122679233551,0.0
15042,DKK3,0.9991225600242615,0.0
15043,DPCD,0.9991224408149719,0.0
15044,CPNE5,0.9991223216056824,0.0
15045,FBXL19,0.9991219639778137,0.0
15046,LAPTM5,0.9991218447685242,0.0
15047,DDX53,0.999121367931366,0.0
15048,PSPC1,0.999121367931366,0.0
15049,STOML2,0.9991212487220764,0.0
15050,PYGO1,0.9991211295127869,0.0
15051,S100A11,0.9991211295127869,0.0
15052,LRTM1,0.9991211295127869,0.0
15053,AC092718.3,0.9991208910942078,0.0
15054,UBAP2,0.9991208910942078,0.0
15055,ZNF710,0.9991207718849182,0.0
15056,STAB1,0.9991207718849182,0.0
15057,MAPK15,0.9991206526756287,0.0
15058,CPA4,0.9991204142570496,0.0
15059,FFAR2,0.99912029504776,0.0
15060,ACHE,0.99912029504776,0.0
15061,RAE1,0.9991201758384705,0.0
15062,FAM120C,0.9991200566291809,0.0
15063,ZNF362,0.9991200566291809,0.0
15064,NDUFB4,0.9991198182106018,0.0
15065,MISP,0.999119222164154,0.0
15066,ANKRD54,0.999119222164154,0.0
15067,CCNB2,0.9991191029548645,0.0
15068,ZRANB3,0.9991188645362854,0.0
15069,TMEM205,0.9991187453269958,0.0
15070,TDP1,0.9991187453269958,0.0
15071,AC040162.1,0.9991187453269958,0.0
15072,SDR42E1,0.9991187453269958,0.0
15073,ZC3H13,0.9991183876991272,0.0
15074,PRELID2,0.9991183876991272,0.0
15075,S100A9,0.9991182684898376,0.0
15076,CKAP4,0.9991182684898376,0.0
15077,VASP,0.9991181492805481,0.0
15078,ASPRV1,0.9991181492805481,0.0
15079,ZGPAT,0.9991176724433899,0.0
15080,AMT,0.9991175532341003,0.0
15081,SAA2,0.9991175532341003,0.0
15082,PLOD3,0.9991174340248108,0.0
15083,CD3E,0.9991173148155212,0.0
15084,CEL,0.9991173148155212,0.0
15085,AC092718.8,0.9991171956062317,0.0
15086,PLCH2,0.9991171956062317,0.0
15087,IL23A,0.9991170763969421,0.0
15088,RGSL1,0.9991169571876526,0.0
15089,H2BC7,0.9991167187690735,0.0
15090,LRP5L,0.9991164803504944,0.0
15091,HK2,0.9991160035133362,0.0
15092,PCDH20,0.9991160035133362,0.0
15093,FCER1G,0.9991158843040466,0.0
15094,SEC22A,0.9991157650947571,0.0
15095,GATD3B,0.999115526676178,0.0
15096,ANGPTL7,0.9991154074668884,0.0
15097,DNASE1L1,0.9991151690483093,0.0
15098,EZH2,0.9991151690483093,1.0
15099,SPDEF,0.9991151690483093,0.0
15100,TIAM1,0.9991150498390198,0.0
15101,PDLIM5,0.9991149306297302,0.0
15102,IFT122,0.9991148114204407,0.0
15103,NDUFB3,0.9991148114204407,0.0
15104,H2BC14,0.9991146922111511,0.0
15105,DNAJC24,0.9991146922111511,0.0
15106,ABI1,0.9991145730018616,0.0
15107,SMIM29,0.9991145730018616,0.0
15108,WDR20,0.999114453792572,0.0
15109,ZNF720,0.9991143345832825,0.0
15110,S100P,0.9991142153739929,0.0
15111,RTKN,0.9991140961647034,0.0
15112,IQCC,0.9991138577461243,0.0
15113,STK11,0.9991136193275452,0.0
15114,ZNF579,0.9991135001182556,0.0
15115,H1-3,0.9991135001182556,0.0
15116,TTC9,0.9991133809089661,0.0
15117,ZNF114,0.9991132616996765,0.0
15118,RAB7B,0.9991132616996765,1.0
15119,AKR1C1,0.9991126656532288,0.0
15120,CERCAM,0.9991125464439392,0.0
15121,UBAC1,0.9991124272346497,0.0
15122,PAPLN,0.9991121888160706,0.0
15123,DRC3,0.9991121888160706,0.0
15124,RNF17,0.9991121888160706,0.0
15125,MCM10,0.999112069606781,1.0
15126,HARS1,0.999112069606781,0.0
15127,HLA-DMB,0.9991119503974915,0.0
15128,CLP1,0.9991117119789124,0.0
15129,ARHGAP25,0.9991117119789124,0.0
15130,RGS20,0.9991114735603333,0.0
15131,NCBP2L,0.9991112351417542,0.0
15132,ARMC6,0.9991112351417542,0.0
15133,RRP15,0.9991111159324646,0.0
15134,CAP2,0.9991108775138855,0.0
15135,U2AF1L5,0.9991108775138855,0.0
15136,GDF15,0.999110758304596,0.0
15137,ADA,0.9991105198860168,0.0
15138,FER1L6,0.9991105198860168,0.0
15139,ZNF717,0.9991105198860168,0.0
15140,SEPTIN4,0.9991104006767273,0.0
15141,PLVAP,0.9991101622581482,0.0
15142,GNRH2,0.9991100430488586,0.0
15143,EPOR,0.9991099238395691,0.0
15144,PLEK,0.9991098046302795,0.0
15145,SMU1,0.99910968542099,0.0
15146,TMEM54,0.99910968542099,0.0
15147,TUG1,0.9991095662117004,0.0
15148,ATP6V0B,0.9991094470024109,0.0
15149,SLC7A5,0.9991088509559631,0.0
15150,CFHR2,0.999108612537384,0.0
15151,COX5B,0.9991084933280945,0.0
15152,SMIM34B,0.9991084933280945,0.0
15153,NNMT,0.9991083741188049,0.0
15154,CIAO2B,0.9991082549095154,0.0
15155,LIMS4,0.9991081357002258,0.0
15156,PRL,0.9991076588630676,0.0
15157,DBNDD1,0.9991074204444885,0.0
15158,CPSF3,0.999107301235199,0.0
15159,CEACAM21,0.9991071820259094,0.0
15160,CDC6,0.9991068243980408,1.0
15161,ATP5MC1,0.9991067051887512,0.0
15162,CREB3L1,0.9991064667701721,0.0
15163,TNFAIP6,0.9991064667701721,0.0
15164,MVP,0.9991058707237244,0.0
15165,CLEC12A,0.9991056323051453,0.0
15166,MPP3,0.9991053938865662,0.0
15167,GJB7,0.9991053938865662,0.0
15168,PRPF38A,0.9991053938865662,0.0
15169,PLA2G2C,0.9991052746772766,0.0
15170,SSH3,0.9991052746772766,0.0
15171,ZNF552,0.9991052746772766,0.0
15172,DIRAS1,0.999104917049408,0.0
15173,H2BC10,0.999104917049408,0.0
15174,EIF4ENIF1,0.999104917049408,0.0
15175,SLC2A7,0.9991047978401184,0.0
15176,SLC39A6,0.9991043210029602,0.0
15177,SELL,0.9991039633750916,0.0
15178,PCNA,0.999103844165802,0.0
15179,H2BC21,0.9991037249565125,0.0
15180,CYB561,0.9991036057472229,0.0
15181,DUS3L,0.9991034865379333,0.0
15182,GNAI3,0.9991034865379333,0.0
15183,HTR3C,0.999103307723999,0.0
15184,SURF2,0.999103307723999,0.0
15185,TLCD3B,0.9991031885147095,0.0
15186,SLC25A40,0.9991031885147095,0.0
15187,EBF2,0.9991030693054199,0.0
15188,CU639417.1,0.9991030693054199,0.0
15189,SLC6A11,0.9991029500961304,0.0
15190,IL17RE,0.9991029500961304,0.0
15191,CMTM8,0.9991027116775513,0.0
15192,TFDP1,0.9991025924682617,0.0
15193,IRF5,0.9991023540496826,0.0
15194,SHLD1,0.9991021156311035,0.0
15195,MOV10,0.9991021156311035,0.0
15196,AOC1,0.9991021156311035,0.0
15197,ENO2,0.9991021156311035,0.0
15198,HLA-DRB5,0.999101996421814,0.0
15199,KLLN,0.9991017580032349,0.0
15200,IDUA,0.9991017580032349,0.0
15201,ISM2,0.9991016387939453,0.0
15202,NRBP2,0.9991016387939453,0.0
15203,GMNN,0.9991014003753662,0.0
15204,ZAP70,0.9991014003753662,0.0
15205,BRD8,0.9991012811660767,0.0
15206,LAMP2,0.9991010427474976,0.0
15207,AHNAK2,0.9991010427474976,0.0
15208,BRICD5,0.9991010427474976,0.0
15209,YDJC,0.999100923538208,0.0
15210,PCYOX1L,0.999100923538208,0.0
15211,TIMMDC1,0.9991008043289185,0.0
15212,HOXC13,0.9991006851196289,0.0
15213,PRSS51,0.9991005659103394,0.0
15214,FARSB,0.9991005659103394,0.0
15215,SPATS2,0.9991003274917603,0.0
15216,LGALS3,0.9991002082824707,0.0
15217,NCBP3,0.9991002082824707,0.0
15218,MAMDC4,0.9991000890731812,0.0
15219,ALG6,0.9991000890731812,1.0
15220,EXOG,0.999099850654602,0.0
15221,TMEM185A,0.9990997314453125,0.0
15222,MRPL13,0.9990994930267334,0.0
15223,CENPX,0.9990992546081543,0.0
15224,ZNF385A,0.9990991353988647,0.0
15225,ANXA13,0.9990990161895752,0.0
15226,NCF4,0.9990990161895752,0.0
15227,CYP2U1,0.9990986585617065,0.0
15228,CSF2,0.9990986585617065,0.0
15229,PSG1,0.9990986585617065,0.0
15230,CIAO1,0.9990984201431274,0.0
15231,CILK1,0.9990983009338379,0.0
15232,TBC1D10C,0.9990978240966797,0.0
15233,SCGB1C1,0.9990977048873901,0.0
15234,RNASE10,0.9990975856781006,0.0
15235,LRRC4C,0.999097466468811,0.0
15236,CFC1,0.9990973472595215,0.0
15237,CSPG4,0.9990973472595215,0.0
15238,NASP,0.9990972280502319,0.0
15239,BTNL9,0.9990972280502319,0.0
15240,KAZALD1,0.9990972280502319,0.0
15241,CCT4,0.9990968704223633,0.0
15242,APOBEC4,0.9990966320037842,0.0
15243,UQCRH,0.9990966320037842,0.0
15244,SHFL,0.9990965127944946,0.0
15245,NPAS2,0.9990965127944946,0.0
15246,BCAS2,0.9990963935852051,0.0
15247,KCNK7,0.9990959167480469,0.0
15248,PLXDC1,0.9990957975387573,0.0
15249,PROCA1,0.9990957975387573,0.0
15250,HS3ST1,0.9990956783294678,0.0
15251,C1QB,0.9990956783294678,0.0
15252,VCAM1,0.9990954399108887,0.0
15253,OR11H1,0.9990954399108887,0.0
15254,NIF3L1,0.9990952014923096,0.0
15255,MZT2A,0.99909508228302,0.0
15256,FAM20A,0.9990948438644409,0.0
15257,SP9,0.9990946054458618,0.0
15258,AMZ2,0.9990944862365723,0.0
15259,TBRG4,0.9990944862365723,0.0
15260,KBTBD13,0.9990943670272827,0.0
15261,PFKP,0.9990943670272827,0.0
15262,TCTE3,0.9990941286087036,0.0
15263,FDPS,0.9990940093994141,0.0
15264,OR4F3,0.9990938901901245,0.0
15265,GPBAR1,0.999093770980835,0.0
15266,MVK,0.9990936517715454,0.0
15267,S100A6,0.9990935325622559,0.0
15268,INHBB,0.9990928173065186,0.0
15269,ZNF79,0.9990928173065186,0.0
15270,ARSI,0.9990925788879395,0.0
15271,CAPG,0.9990925788879395,0.0
15272,GALE,0.9990924596786499,0.0
15273,KIF24,0.9990917444229126,0.0
15274,RAB27A,0.9990917444229126,0.0
15275,PLEKHA4,0.9990912675857544,0.0
15276,CA9,0.9990912675857544,0.0
15277,PSMD14,0.9990909099578857,0.0
15278,ZBED8,0.9990906715393066,0.0
15279,POLB,0.9990905523300171,0.0
15280,DMRTA2,0.9990905523300171,0.0
15281,AVPR1B,0.9990905523300171,0.0
15282,A4GALT,0.999090313911438,0.0
15283,ZNRD2,0.9990901947021484,0.0
15284,ARSL,0.9990901947021484,0.0
15285,DNAAF6,0.9990899562835693,0.0
15286,COX19,0.9990899562835693,0.0
15287,ITGB2,0.9990897178649902,0.0
15288,BROX,0.9990897178649902,0.0
15289,SYK,0.9990894794464111,0.0
15290,CCDC88B,0.999089241027832,0.0
15291,TMEM145,0.9990891218185425,0.0
15292,FBXO4,0.9990891218185425,0.0
15293,CDCA8,0.9990890026092529,1.0
15294,PPP2R3B,0.9990888833999634,0.0
15295,ZNF488,0.9990887641906738,0.0
15296,C3orf38,0.9990887641906738,0.0
15297,FEZF1,0.9990884065628052,0.0
15298,CTSW,0.999087929725647,0.0
15299,NVL,0.999087929725647,0.0
15300,USP48,0.9990878105163574,0.0
15301,TTF2,0.9990876913070679,0.0
15302,FAM104A,0.9990874528884888,0.0
15303,FAM189A1,0.9990869760513306,0.0
15304,AC073111.3,0.999086856842041,0.0
15305,MTARC2,0.999086856842041,0.0
15306,PTH,0.9990867376327515,0.0
15307,MRPS33,0.9990867376327515,0.0
15308,KNSTRN,0.9990866184234619,0.0
15309,TIGD4,0.9990861415863037,0.0
15310,SERPINA1,0.9990859031677246,0.0
15311,ADAMDEC1,0.9990857839584351,0.0
15312,HGFAC,0.9990857839584351,0.0
15313,TMEM211,0.9990856647491455,0.0
15314,PAQR9,0.999085545539856,0.0
15315,GTF2F2,0.9990853071212769,0.0
15316,CENPF,0.9990853071212769,0.0
15317,ZNF845,0.9990849494934082,0.0
15318,MCM2,0.9990848302841187,0.0
15319,NDUFB7,0.9990847110748291,0.0
15320,NUP62CL,0.9990847110748291,0.0
15321,SCT,0.9990845918655396,0.0
15322,EHMT2,0.9990845918655396,0.0
15323,STRAP,0.9990845918655396,0.0
15324,ARMT1,0.99908447265625,0.0
15325,MICALL1,0.99908447265625,0.0
15326,NDC80,0.9990838766098022,0.0
15327,COL25A1,0.9990837574005127,0.0
15328,WIPI1,0.9990835189819336,0.0
15329,YEATS4,0.9990832805633545,0.0
15330,ARF1,0.9990830421447754,0.0
15331,PAFAH1B3,0.9990828037261963,1.0
15332,FBRSL1,0.9990826845169067,0.0
15333,CRACDL,0.9990825653076172,0.0
15334,RDH10,0.9990824460983276,0.0
15335,CCDC77,0.9990823268890381,0.0
15336,NIPAL4,0.9990822076797485,0.0
15337,SMPD4,0.9990819692611694,0.0
15338,NLGN1,0.9990813732147217,0.0
15339,SMTNL2,0.9990813732147217,0.0
15340,GALNTL6,0.9990812540054321,0.0
15341,PARN,0.9990812540054321,0.0
15342,HAUS1,0.9990812540054321,0.0
15343,CRLF1,0.999081015586853,0.0
15344,GDF3,0.9990808963775635,0.0
15345,PRSS48,0.9990807771682739,0.0
15346,PHOSPHO1,0.9990806579589844,0.0
15347,SLURP2,0.9990805387496948,0.0
15348,CNTN1,0.9990804195404053,0.0
15349,GALNT3,0.9990804195404053,0.0
15350,KRT2,0.9990804195404053,0.0
15351,RNF224,0.9990798234939575,0.0
15352,CD96,0.9990798234939575,0.0
15353,RCOR1,0.999079704284668,0.0
15354,COPS8,0.999079704284668,0.0
15355,EPS8L1,0.9990795850753784,0.0
15356,ZNF232,0.9990794658660889,0.0
15357,GRTP1,0.9990794658660889,0.0
15358,CLIC2,0.9990794658660889,0.0
15359,KLK2,0.9990793466567993,0.0
15360,GRAMD2A,0.9990793466567993,0.0
15361,CEP131,0.9990792274475098,0.0
15362,DENR,0.9990791082382202,0.0
15363,RET,0.9990791082382202,0.0
15364,BMP7,0.9990789890289307,0.0
15365,ZNF219,0.9990787506103516,0.0
15366,SMIM41,0.9990785121917725,0.0
15367,TRMT10A,0.9990785121917725,0.0
15368,ZNF622,0.9990782737731934,0.0
15369,ZNF676,0.9990781545639038,0.0
15370,WDR82,0.9990781545639038,0.0
15371,DLX6,0.9990780353546143,0.0
15372,EXTL1,0.9990779161453247,0.0
15373,MYBBP1A,0.9990779161453247,0.0
15374,TCEANC2,0.9990777969360352,0.0
15375,TMEM139,0.9990772008895874,0.0
15376,FRMD7,0.9990770816802979,0.0
15377,HSPA6,0.9990767240524292,0.0
15378,FXYD1,0.9990767240524292,0.0
15379,KIF19,0.9990766048431396,0.0
15380,TAL2,0.9990761280059814,0.0
15381,SLC1A4,0.9990761280059814,0.0
15382,METTL17,0.9990761280059814,0.0
15383,MED27,0.9990760087966919,0.0
15384,LRRC30,0.9990760087966919,0.0
15385,FOXS1,0.9990758895874023,0.0
15386,PPP1R3G,0.9990754127502441,0.0
15387,PLA2G12B,0.9990752935409546,0.0
15388,RNFT1,0.999075174331665,0.0
15389,CPLX2,0.9990750551223755,0.0
15390,KCNH3,0.9990750551223755,0.0
15391,TNFRSF13C,0.9990750551223755,0.0
15392,PRSS12,0.9990749359130859,0.0
15393,ZNF835,0.9990748167037964,0.0
15394,MAP11,0.9990748167037964,0.0
15395,ADRA2B,0.9990744590759277,0.0
15396,ALG3,0.9990744590759277,0.0
15397,SMYD5,0.9990739822387695,0.0
15398,MAP3K15,0.9990739822387695,0.0
15399,MKI67,0.99907386302948,1.0
15400,ANGPTL1,0.99907386302948,0.0
15401,RNF6,0.99907386302948,0.0
15402,MRNIP,0.9990736246109009,0.0
15403,DNAJC30,0.9990735054016113,0.0
15404,MUC16,0.9990735054016113,0.0
15405,TSNARE1,0.9990733861923218,0.0
15406,TIMM10,0.9990733861923218,0.0
15407,NAT14,0.9990733861923218,0.0
15408,DTYMK,0.9990731477737427,0.0
15409,CDC23,0.9990731477737427,0.0
15410,VCX,0.9990730285644531,0.0
15411,MPZL2,0.9990730285644531,0.0
15412,SMUG1,0.9990729093551636,0.0
15413,SLC39A11,0.9990729093551636,0.0
15414,GET1,0.9990726709365845,0.0
15415,ARHGAP27,0.9990726709365845,0.0
15416,TIGD5,0.9990726709365845,0.0
15417,SLC10A6,0.9990725517272949,0.0
15418,FGD1,0.9990724325180054,0.0
15419,COL13A1,0.9990720748901367,0.0
15420,ZBED6,0.9990719556808472,0.0
15421,RIPK2,0.999071478843689,0.0
15422,TERT,0.9990711212158203,0.0
15423,IMPDH1,0.9990710020065308,0.0
15424,RD3L,0.9990708827972412,0.0
15425,CCL22,0.9990707635879517,0.0
15426,NAXE,0.9990705847740173,0.0
15427,NAA20,0.9990704655647278,0.0
15428,KCNK15,0.9990703463554382,0.0
15429,FANCB,0.9990702271461487,0.0
15430,RBBP8,0.9990699887275696,0.0
15431,CAPZA1,0.9990697503089905,0.0
15432,H3C11,0.9990697503089905,0.0
15433,COL12A1,0.9990696310997009,0.0
15434,NCOA5,0.9990695118904114,0.0
15435,PHF20,0.9990693926811218,0.0
15436,PIH1D2,0.9990692734718323,0.0
15437,MAZ,0.9990692734718323,0.0
15438,GGH,0.9990689158439636,0.0
15439,WFIKKN2,0.999068558216095,0.0
15440,TMEM59L,0.999068558216095,0.0
15441,ADAM12,0.9990684390068054,0.0
15442,CCDC57,0.9990684390068054,0.0
15443,WDR4,0.9990683197975159,0.0
15444,CFAP94,0.9990683197975159,0.0
15445,AIM2,0.9990680813789368,1.0
15446,LCA5,0.9990680813789368,0.0
15447,HSPB3,0.9990679621696472,0.0
15448,TNFSF13B,0.9990678429603577,0.0
15449,GPSM3,0.9990676045417786,0.0
15450,SLC16A1,0.999067485332489,0.0
15451,SULF1,0.999067485332489,0.0
15452,PIGU,0.9990672469139099,0.0
15453,ZNF83,0.9990671277046204,0.0
15454,PNPT1,0.9990670084953308,0.0
15455,SPSB1,0.9990668892860413,0.0
15456,LSM2,0.9990668892860413,0.0
15457,KRTAP5-8,0.9990666508674622,0.0
15458,C1QL1,0.9990665316581726,0.0
15459,TMEM132D,0.9990664124488831,1.0
15460,PTS,0.999066174030304,0.0
15461,TMEM233,0.9990659356117249,0.0
15462,DGKB,0.9990656971931458,0.0
15463,LEMD2,0.9990655779838562,0.0
15464,STX6,0.9990653395652771,0.0
15465,COMMD5,0.999065101146698,0.0
15466,SCGB1C2,0.9990649819374084,0.0
15467,STON2,0.9990648627281189,1.0
15468,RSRP1,0.9990645051002502,0.0
15469,TMEM138,0.9990643858909607,0.0
15470,NDUFB5,0.9990641474723816,0.0
15471,FAM83G,0.9990639090538025,0.0
15472,FAM110C,0.9990634322166443,0.0
15473,CSN2,0.9990633130073547,0.0
15474,MSI1,0.9990633130073547,0.0
15475,NINL,0.9990629553794861,0.0
15476,KRTAP11-1,0.9990628361701965,0.0
15477,CLK4,0.999062716960907,0.0
15478,TOMM22,0.9990624785423279,0.0
15479,RAB40C,0.9990624785423279,0.0
15480,SUSD4,0.9990623593330383,0.0
15481,C18orf54,0.9990623593330383,0.0
15482,C4orf19,0.9990621209144592,0.0
15483,SPHK1,0.999061644077301,0.0
15484,TOP2A,0.9990615248680115,1.0
15485,NEU1,0.9990614056587219,0.0
15486,KAT2A,0.9990612864494324,0.0
15487,FLAD1,0.9990612864494324,0.0
15488,GCLM,0.9990610480308533,0.0
15489,DHCR24,0.9990610480308533,0.0
15490,TEKT5,0.9990600943565369,0.0
15491,C15orf65,0.9990600943565369,0.0
15492,WASF1,0.9990600943565369,1.0
15493,UBL4A,0.9990597367286682,0.0
15494,RAMP1,0.9990597367286682,0.0
15495,NRDC,0.9990597367286682,0.0
15496,CCDC38,0.9990597367286682,0.0
15497,SCAF1,0.9990596175193787,0.0
15498,KLK8,0.99905925989151,0.0
15499,GRWD1,0.99905925989151,0.0
15500,MYBL2,0.9990591406822205,1.0
15501,TAF7L,0.9990589022636414,0.0
15502,HPSE,0.9990589022636414,0.0
15503,FGFR3,0.9990589022636414,0.0
15504,P4HA2,0.9990587830543518,0.0
15505,METTL6,0.9990583062171936,0.0
15506,SPATA5L1,0.9990583062171936,0.0
15507,FAM220A,0.999058187007904,0.0
15508,PRKAG3,0.9990577101707458,0.0
15509,FAM177B,0.9990577101707458,0.0
15510,ESM1,0.9990577101707458,0.0
15511,BBS4,0.9990575909614563,0.0
15512,ICA1,0.9990574717521667,0.0
15513,RIT1,0.9990569949150085,0.0
15514,CHGA,0.9990566372871399,0.0
15515,TCF24,0.9990566372871399,0.0
